time,y_on,y_off,y_standby,y_cold_start,y_cool,P,wind,Spot Price,H2,sum x,Q cooling,T,Target T,Temp difference,Delta T eff,Q net,Q limit,P_grid,z_shutdown_begin,deg_on_cost,degradation_cost
104,1.0,-0.0,-0.0,0.0,1.0,63450.0,159948.4198,98.64000300000001,220.72487891877455,1.0,948.3234154902905,320.65099999999995,298.15,22.500999999999976,22.500999999999976,1101.0016343110597,99827.47151999993,89748.4198,-0.0,84.57671632992495,84.57671632992495
105,1.0,-0.0,0.0,0.0,1.0,63450.0,158089.7393,98.64000300000001,220.72487891877455,1.0,1251.9832230428706,315.6489999999999,298.15,17.49899999999991,17.49899999999991,1099.3050042221003,84463.72847999971,87889.73929999999,-0.0,84.57671632992492,84.57671632992492
106,1.0,-0.0,0.0,0.0,1.0,63450.0,166567.5629,98.64000300000001,220.72487891877455,1.0,1101.0016343110558,315.649,298.15,17.499000000000024,17.499000000000024,1101.0016343110597,84463.72848000006,96367.56289999999,-0.0,84.57671632992495,84.57671632992495
107,1.0,-0.0,0.0,0.0,1.0,63450.0,176033.232,98.64000300000001,220.72487891877455,1.0,643.150118455096,330.649,298.15,32.499000000000024,32.499000000000024,1101.0016343110597,130536.52848000005,105833.23199999999,-0.0,84.57671632992492,84.57671632992492
108,1.0,-0.0,-0.0,0.0,1.0,117450.0,177932.3914,96.66000300000002,398.8394128136492,1.0,2249.11481374224,330.649,298.15,32.499000000000024,32.499000000000024,2249.1148137422406,130536.52848000005,53732.39139999999,-0.0,161.1413091376941,161.1413091376941
109,1.0,-0.0,-0.0,0.0,1.0,117450.0,179420.3783,96.66000300000002,398.8394128136492,1.0,2249.11481374224,330.649,298.15,32.499000000000024,32.499000000000024,2249.1148137422406,130536.52848000005,55220.37830000001,-0.0,161.1413091376941,161.1413091376941
110,1.0,-0.0,-0.0,0.0,1.0,117450.0,185111.9576,96.66000300000002,398.8394128136492,1.0,2096.4365949214493,335.6510000000007,298.15,37.501000000000715,37.501000000000715,2249.1148137422406,145900.2715200022,60911.957599999994,-0.0,161.14130913769407,161.14130913769407
111,1.0,-0.0,0.0,-0.0,1.0,117450.0,187483.972,96.66000300000002,398.8394128136492,1.0,2247.418183653392,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2247.4181836532807,145900.27151999992,63283.97200000001,-0.0,161.14130913769407,161.14130913769407
112,1.0,-0.0,0.0,0.0,1.0,117450.0,194539.8185,96.66000300000002,398.8394128136492,1.0,2400.096402474049,330.649,298.15,32.499000000000024,32.499000000000024,2247.418183653281,130536.52848000005,70339.8185,-0.0,161.14130913769407,161.14130913769407
113,1.0,-0.0,-0.0,0.0,1.0,117450.0,209044.7611,96.66000300000002,398.8394128136492,1.0,2096.436594921472,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2249.1148137422406,145900.27151999992,84844.7611,-0.0,161.1413091376941,161.1413091376941
114,1.0,-0.0,-0.0,0.0,1.0,128250.0,208177.6438,91.88999700000001,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,73177.64379999999,-0.0,162.43074750369306,162.43074750369306
115,1.0,-0.0,0.0,0.0,1.0,128250.0,206863.8129,91.88999700000001,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,71863.81289999999,-0.0,162.43074750369306,162.43074750369306
116,1.0,-0.0,-0.0,0.0,1.0,128250.0,175793.8013,91.88999700000001,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,40793.80129999999,-0.0,162.43074750369306,162.43074750369306
117,1.0,-0.0,-0.0,0.0,1.0,128250.0,167527.831,91.88999700000001,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,32527.831000000006,-0.0,162.43074750369306,162.43074750369306
118,1.0,-0.0,0.0,0.0,1.0,128250.0,197592.42,91.88999700000001,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,62592.42000000001,-0.0,162.43074750369306,162.43074750369306
119,1.0,-0.0,0.0,0.0,1.0,128250.0,209742.3405,91.88999700000001,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,74742.34049999999,-0.0,162.43074750369306,162.43074750369306
120,1.0,-0.0,-0.0,-0.0,1.0,128250.0,201692.1713,85.919997,431.5233179281724,1.0,2552.643739396125,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,66692.17129999999,-0.0,162.43074750369303,162.43074750369303
121,1.0,-0.0,0.0,0.0,1.0,128250.0,214305.5528,85.919997,431.5233179281724,1.0,2399.9655205753597,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,79305.5528,-0.0,162.43074750369306,162.43074750369306
122,1.0,-0.0,-0.0,-0.0,1.0,128250.0,226914.0633,85.919997,431.5233179281724,1.0,2550.947109307168,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,91914.06330000001,-0.0,162.43074750369303,162.43074750369303
123,1.0,-0.0,0.0,0.0,1.0,128250.0,258178.4644,85.919997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,123178.4644,-0.0,162.43074750369306,162.43074750369306
124,1.0,-0.0,0.0,0.0,1.0,128250.0,277825.855,85.919997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,142825.85499999998,-0.0,162.43074750369306,162.43074750369306
125,1.0,-0.0,0.0,0.0,1.0,128250.0,297789.218,85.919997,431.5233179281724,1.0,2703.564281259153,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2550.9471093071656,130542.67151999992,162789.218,-0.0,162.43074750369306,162.43074750369306
126,1.0,-0.0,-0.0,0.0,1.0,128250.0,330661.586,60.269999999999996,426.81197613250845,1.0,2826.220002557462,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,195661.586,-0.0,132.83318607052485,132.83318607052485
127,1.0,-0.0,-0.0,-0.0,1.0,128250.0,324485.238,60.269999999999996,426.81197613250845,1.0,2522.5601950048867,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,189485.238,-0.0,132.83318607052482,132.83318607052482
128,1.0,-0.0,-0.0,0.0,1.0,128250.0,315103.068,60.269999999999996,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,180103.06800000003,-0.0,132.83318607052485,132.83318607052485
129,1.0,-0.0,-0.0,0.0,1.0,128250.0,338368.2304,60.269999999999996,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,203368.2304,-0.0,132.83318607052485,132.83318607052485
130,1.0,-0.0,-0.0,0.0,1.0,128250.0,342284.605,60.269999999999996,426.81197613250845,1.0,2826.220002557462,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,207284.60499999998,-0.0,132.83318607052485,132.83318607052485
131,1.0,-0.0,-0.0,-0.0,1.0,128250.0,362336.31,60.269999999999996,426.81197613250845,1.0,2675.1773669568747,325.65099999999995,298.15,27.500999999999976,27.500999999999976,2675.2384138256543,115185.07151999991,227336.31,-0.0,132.83318607052482,132.83318607052482
132,1.0,-0.0,-0.0,0.0,1.0,128250.0,356629.603,45.3,422.06291858792235,1.0,2949.403883844606,320.649,298.15,22.499000000000024,22.499000000000024,2796.7256650238396,99821.32848000007,221629.603,-0.0,108.6277879215898,108.6277879215898
133,1.0,-0.0,-0.0,-0.0,1.0,128250.0,355682.855,45.3,422.06291858792235,1.0,2645.7440762920314,325.65099999999995,298.15,27.500999999999976,27.500999999999976,2798.4222951127995,115185.07151999991,220682.85499999998,-0.0,108.62778792158984,108.62778792158984
134,1.0,-0.0,-0.0,0.0,1.0,128250.0,353771.203,45.3,422.06291858792235,1.0,2796.7256650238387,325.65099999999995,298.15,27.500999999999976,27.500999999999976,2796.7256650238396,115185.07151999991,218771.20299999998,-0.0,108.6277879215898,108.6277879215898
135,1.0,-0.0,-0.0,0.0,1.0,128250.0,351977.719,45.3,422.06291858792235,1.0,2796.7256650238387,325.65099999999995,298.15,27.500999999999976,27.500999999999976,2796.7256650238396,115185.07151999991,216977.71899999998,-0.0,108.6277879215898,108.6277879215898
136,1.0,-0.0,-0.0,0.0,1.0,128250.0,357807.991,45.3,422.06291858792235,1.0,2796.7256650238387,325.65099999999995,298.15,27.500999999999976,27.500999999999976,2796.7256650238396,115185.07151999991,222807.99099999998,-0.0,108.6277879215898,108.6277879215898
137,1.0,-0.0,-0.0,0.0,1.0,128250.0,360486.472,45.3,422.06291858792235,1.0,2949.403883844606,320.649,298.15,22.499000000000024,22.499000000000024,2796.7256650238396,99821.32848000007,225486.472,-0.0,108.6277879215898,108.6277879215898
138,1.0,-0.0,-0.0,-0.0,1.0,128250.0,366670.676,38.849999999999994,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,231670.67599999998,-0.0,108.62778792158984,108.62778792158984
139,1.0,-0.0,-0.0,-0.0,1.0,128250.0,373833.298,38.849999999999994,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,238833.298,-0.0,108.62778792158984,108.62778792158984
140,1.0,-0.0,-0.0,-0.0,1.0,128250.0,376435.866,38.849999999999994,422.06291858792235,1.0,2645.7440762920314,325.65099999999995,298.15,27.500999999999976,27.500999999999976,2798.4222951127995,115185.07151999991,241435.86599999998,-0.0,108.62778792158984,108.62778792158984
141,1.0,-0.0,-0.0,0.0,1.0,128250.0,380657.96,38.849999999999994,422.06291858792235,1.0,2949.403883844606,320.649,298.15,22.499000000000024,22.499000000000024,2796.7256650238396,99821.32848000007,245657.96000000002,-0.0,108.62778792158986,108.62778792158986
142,1.0,-0.0,-0.0,-0.0,1.0,128250.0,380761.534,38.849999999999994,422.06291858792235,1.0,2645.7440762920314,325.65099999999995,298.15,27.500999999999976,27.500999999999976,2798.4222951127995,115185.07151999991,245761.53399999999,-0.0,108.62778792158984,108.62778792158984
143,1.0,-0.0,-0.0,0.0,1.0,128250.0,388137.537,38.849999999999994,422.06291858792235,1.0,3147.7756839477997,314.15,298.15,16.0,16.0,2796.7256650238396,79859.51999999999,253137.537,-0.0,108.62778792158986,108.62778792158986
144,1.0,-0.0,-0.0,-0.0,1.0,128250.0,388661.424,22.98,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,253661.424,-0.0,72.64269565646262,72.64269565646262
145,1.0,-0.0,-0.0,-0.0,1.0,128250.0,389504.968,22.98,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,254504.968,-0.0,72.64269565646262,72.64269565646262
146,1.0,-0.0,-0.0,-0.0,1.0,128250.0,387584.5349,22.98,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,252584.53490000003,-0.0,72.64269565646262,72.64269565646262
147,1.0,-0.0,-0.0,-0.0,1.0,128250.0,387205.639,22.98,412.40017956601946,1.0,3000.8045008745357,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.6201758945217,84469.87151999993,252205.63900000002,-0.0,72.64269565646262,72.64269565646262
148,1.0,-0.0,-0.0,0.0,1.0,128250.0,388254.497,22.98,412.40017956601946,1.0,3091.9267262116828,314.15,298.15,16.0,16.0,3046.1110511916972,79859.51999999999,253254.49699999997,-0.0,72.64269565646265,72.64269565646265
149,1.0,-0.0,-0.0,-0.0,1.0,128250.0,391192.622,22.98,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,256192.62199999997,-0.0,72.64269565646262,72.64269565646262
150,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392277.214,21.06,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,257277.21399999998,-0.0,72.64269565646262,72.64269565646262
151,1.0,-0.0,-0.0,-0.0,1.0,128250.0,391961.963,21.06,412.40017956601946,1.0,3000.8045008745357,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.6201758945217,84469.87151999993,256961.963,-0.0,72.64269565646262,72.64269565646262
152,1.0,-0.0,-0.0,0.0,1.0,128250.0,393521.266,21.06,412.40017956601946,1.0,3091.9267262116828,314.15,298.15,16.0,16.0,3046.1110511916972,79859.51999999999,258521.266,-0.0,72.64269565646265,72.64269565646265
153,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395476.924,21.06,412.40017956601946,1.0,3000.8045008745357,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.6201758945217,84469.87151999993,260476.924,-0.0,72.64269565646262,72.64269565646262
154,1.0,-0.0,-0.0,0.0,1.0,128250.0,395513.93,21.06,412.40017956601946,1.0,3091.9267262116828,314.15,298.15,16.0,16.0,3046.1110511916972,79859.51999999999,260513.93,-0.0,72.64269565646265,72.64269565646265
155,1.0,-0.0,-0.0,-0.0,1.0,128250.0,394208.303,21.06,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,259208.303,-0.0,72.64269565646262,72.64269565646262
156,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395689.956,5.76,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,260689.956,-0.0,72.64269565646262,72.64269565646262
157,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395206.334,5.76,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,260206.33399999997,-0.0,72.64269565646262,72.64269565646262
158,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395567.91,5.76,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,260567.90999999997,-0.0,72.64269565646262,72.64269565646262
159,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395639.244,5.76,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,260639.244,-0.0,72.64269565646262,72.64269565646262
160,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395781.926,5.76,412.40017956601946,1.0,3046.6201758945244,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,260781.92599999998,-0.0,72.64269565646262,72.64269565646262
161,1.0,-0.0,-0.0,-0.0,1.0,128250.0,394954.169,5.76,412.40017956601946,1.0,3046.620175894517,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,259954.169,-0.0,72.64269565646262,72.64269565646262
162,1.0,-0.0,-0.0,-0.0,1.0,128250.0,392285.376,-0.15000000000000002,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,257285.376,-0.0,72.64269565646262,72.64269565646262
163,1.0,-0.0,-0.0,0.0,1.0,29700.0,37643.34037,-0.15000000000000002,107.57847253536775,1.0,383.151091300133,315.06941922037186,298.15,16.91941922037188,16.91941922037188,411.2149235504266,82683.53452375662,1193.340369999998,-0.0,67.23917330331369,67.23917330331369
164,0.0,1.0,0.0,0.0,0.0,0.0,3601.693,-0.15000000000000002,0.0,1.0,0.0,314.8814029076409,353.15,-38.26859709235907,-38.26859709235907,-5.738903585966007,-86827.56134112274,3601.693,1.0,0.0,37050.0
165,0.0,1.0,0.0,0.0,0.0,0.0,3601.391,-0.15000000000000002,0.0,1.0,0.0,314.6954759180359,353.15,-38.45452408196405,-38.45452408196405,-5.675130268614039,-87398.63980823422,3601.391,0.0,0.0,0.0
166,0.0,1.0,0.0,0.0,0.0,0.0,3601.794,-0.15000000000000002,0.0,1.0,0.0,314.511615034044,353.15,-38.63838496595599,-38.63838496595599,-5.612065629486998,-87963.37219063315,3601.794,0.0,0.0,0.0
167,0.0,1.0,0.0,0.0,0.0,0.0,3601.108,-0.15000000000000002,0.0,1.0,0.0,314.3297972961562,353.15,-38.82020270384379,-38.82020270384379,-5.5497017934287385,-88521.82900891028,3601.108,0.0,0.0,0.0
168,0.0,0.0,1.0,0.0,0.0,0.0,18157.4051,0.18,0.0,1.0,0.0,314.15,353.15,-39.0,-39.0,-5.488030972795595,-89074.07999999999,11407.4051,0.0,0.0,92.625
169,1.0,-0.0,-0.0,-0.0,1.0,128250.0,387516.2073,0.18,412.40017956601946,1.0,3046.620175894519,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,252516.2073,0.0,72.64269565646262,72.64269565646262
170,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393582.761,0.18,412.40017956601946,1.0,3046.6201758945217,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,258582.761,-0.0,72.64269565646262,72.64269565646262
171,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393565.321,0.18,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,258565.321,-0.0,72.64269565646262,72.64269565646262
172,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393569.548,0.18,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,258569.548,-0.0,72.64269565646262,72.64269565646262
173,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393568.344,0.18,412.40017956601946,1.0,3000.8045008745366,315.65099999999995,298.15,17.500999999999976,17.500999999999976,3046.6201758945217,84469.87151999993,258568.34399999998,-0.0,72.64269565646262,72.64269565646262
174,1.0,-0.0,-0.0,0.0,1.0,128250.0,393586.649,21.18,412.40017956601946,1.0,3091.9267262116828,314.15,298.15,16.0,16.0,3046.1110511916972,79859.51999999999,258586.64899999998,-0.0,72.64269565646259,72.64269565646259
175,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393583.559,21.18,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,258583.559,-0.0,72.64269565646262,72.64269565646262
176,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393573.383,21.18,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,258573.38299999997,-0.0,72.64269565646262,72.64269565646262
177,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393565.251,21.18,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,258565.251,-0.0,72.64269565646262,72.64269565646262
178,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393583.634,21.18,412.40017956601946,1.0,3046.620175894521,314.15,298.15,16.0,16.0,3046.6201758945217,79859.51999999999,258583.63400000002,-0.0,72.64269565646262,72.64269565646262
179,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393299.906,21.18,412.40017956601946,1.0,2848.1873289225477,320.65099999999995,298.15,22.500999999999976,22.500999999999976,3046.6201758945217,99827.47151999993,258299.90600000002,-0.0,72.64269565646262,72.64269565646262
180,1.0,-0.0,-0.0,0.0,1.0,128250.0,389972.253,35.400000000000006,417.263119516242,1.0,3073.4934989950298,315.649,298.15,17.499000000000024,17.499000000000024,2920.8152801742617,84463.72848000006,254972.25300000003,-0.0,88.8320833350898,88.8320833350898
181,1.0,-0.0,-0.0,-0.0,1.0,128250.0,389970.344,35.400000000000006,417.263119516242,1.0,2922.5119102632207,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,254970.34399999998,-0.0,88.83208333508983,88.83208333508983
182,1.0,-0.0,-0.0,-0.0,1.0,128250.0,389978.351,35.400000000000006,417.263119516242,1.0,2922.5119102632198,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,254978.35100000002,-0.0,88.83208333508983,88.83208333508983
